Year,State,Pop_Est,TTL_Cnty,Cnty_Rpt,Dys_w_AQI,Dys_NM,Dys_Blw_Thr,Dys_Abv_Thr,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Latitude,Longitude,Percent of days measured,Percent of counties reporting
2002,Pennsylvania,12331031,67,35,11720,1055,10333,1387,6982,3351,894,437,56,0,6844,3791,1586,382,1874,5823,3439,202,-77.86070029399963,40.79373015200048,0.9174168297455969,0.5223880597014925
2002,Rhode Island,1065995,5,3,840,255,756,84,528,228,53,27,4,0,639,321,131,2,63,441,332,2,-71.52247031399963,41.70828019300046,0.7671232876712328,0.6
2002,South Carolina,4107795,46,27,7346,2509,6731,615,4599,2132,460,153,2,0,4295,2524,1176,0,183,4803,1884,476,-81.04537120699968,33.998821303000454,0.7454084221207509,0.5869565217391305
2002,South Dakota,760020,66,8,1613,1307,1606,7,1378,228,7,0,0,0,628,367,189,0,220,209,668,516,-100.3735306369997,44.353130053000484,0.5523972602739726,0.12121212121212122
2002,Tennessee,5795918,95,28,7593,2627,6797,796,4642,2155,567,221,8,0,4392,2728,1227,73,819,4414,1835,452,-85.77449091399967,35.68094058000048,0.7429549902152642,0.29473684210526313
2002,Texas,21690325,254,36,11104,2036,10384,720,7816,2568,519,169,30,2,6184,2836,1408,72,419,7473,2816,324,-99.42677020599967,31.827240407000488,0.8450532724505327,0.14173228346456693
2002,Utah,2324815,29,14,2922,2188,2690,232,1728,962,183,49,0,0,1551,901,454,70,581,1176,884,211,-111.58713063499971,39.360700171000474,0.5718199608610568,0.4827586206896552
2002,Vermont,615442,14,4,1148,312,1113,35,922,191,26,9,0,0,603,268,136,33,253,533,327,2,-72.51764079099962,43.62538123900049,0.7863013698630137,0.2857142857142857
2002,Virginia,7286873,134,40,9132,5468,8322,810,5866,2456,608,171,31,0,5832,3276,1515,356,1493,4613,2138,532,-78.45789046299967,37.54268067400045,0.6254794520547945,0.29850746268656714
2002,Washington,6052349,39,27,5688,4167,5611,77,4344,1267,73,4,0,0,2708,1645,842,204,39,1610,3213,622,-120.47001078999972,47.52227862900048,0.5771689497716895,0.6923076923076923
2002,West Virginia,1805414,55,17,4125,2080,3794,331,2549,1245,249,79,3,0,2781,1514,760,213,0,2058,1467,387,-80.71264013499967,38.66551020200046,0.6647864625302176,0.3090909090909091
2002,Wisconsin,5445162,72,35,7480,5295,7069,411,5292,1777,306,90,15,0,5085,2759,1334,247,1,5347,1765,120,-89.81637074199966,44.39319117400049,0.585518590998043,0.4861111111111111
2002,Wyoming,500017,23,15,3135,2340,3089,46,2399,690,41,4,1,0,1568,802,402,6,0,1247,439,1443,-108.10983035299967,43.23554134300048,0.5726027397260274,0.6521739130434783
2003,Alabama,4503491,67,24,5616,3144,5398,218,3455,1943,205,13,0,0,3186,1764,1042,39,13,3426,1901,237,-86.63186076199969,32.84057112200048,0.6410958904109589,0.3582089552238806
2003,Alaska,648414,30,7,1339,1216,1334,5,1249,85,3,1,0,1,989,294,125,270,0,362,576,131,-147.72205903599973,64.84507995700051,0.5240704500978474,0.23333333333333334
2003,Arizona,5510364,15,13,3479,1266,3236,243,1896,1340,223,20,0,0,1648,1036,590,6,174,2389,346,564,-111.76381127699972,34.865970280000454,0.7331928345626976,0.8666666666666667
2003,Arkansas,2724816,75,21,3440,4225,3388,52,2202,1186,45,6,1,0,2177,1380,946,0,11,1401,2028,0,-92.27449074299966,34.74865012400045,0.44879321591650356,0.28
2003,California,35253159,58,54,18361,1349,15597,2764,10759,4838,1801,755,183,25,31156,5415,2727,66,1828,13208,2743,516,-120.99999953799971,37.63864012300047,0.9315575849822425,0.9310344827586207
2003,Colorado,4528732,64,28,7813,2407,7575,238,6159,1416,205,28,5,0,3107,1599,855,174,324,3350,1013,2952,-106.13361092099967,38.843840757000464,0.7644814090019569,0.4375
2003,Connecticut,3484336,8,8,2300,620,2146,154,1487,659,118,27,9,0,1519,683,357,33,203,1410,617,37,-72.64984095199964,41.56266102000046,0.7876712328767124,1.0
2003,Delaware,818003,3,3,909,186,837,72,483,354,60,8,4,0,632,283,144,0,34,506,368,1,-75.57774116799965,39.008830667000495,0.8301369863013699,1.0
2003,District Of Columbia,568502,1,1,365,0,341,24,128,213,20,2,2,0,207,92,57,1,80,66,217,1,-77.036871,38.907192,1.0,1.0
2003,Florida,17004085,67,36,12770,370,12464,306,10373,2091,287,19,0,0,5023,2115,1310,22,122,8846,2578,1202,-81.92896053899966,28.932040377000476,0.971841704718417,0.5373134328358209
2003,Georgia,8622793,159,33,7145,4900,6831,314,4217,2614,286,25,3,0,4417,2524,1477,7,219,3659,3050,210,-83.62758034599966,32.83968109300048,0.593192195931922,0.20754716981132076
2003,Hawaii,1251154,5,4,1124,336,1122,2,1093,29,1,1,0,0,360,129,82,14,17,493,235,365,-157.85774940299973,21.304850435000446,0.7698630136986301,0.8
2003,Idaho,1363380,44,22,4280,3750,4260,20,3669,591,19,1,0,0,2005,1061,571,177,265,919,1632,1287,-114.3637300419997,43.682630005000476,0.5330012453300125,0.5
2003,Illinois,12556006,102,25,8159,966,7878,281,6012,1866,262,17,2,0,3548,1812,941,50,264,6222,1228,395,-88.99771017799969,40.48501028300046,0.8941369863013698,0.24509803921568626
2003,Indiana,6196638,92,40,8468,6132,7866,602,4813,3053,501,99,2,0,6217,3451,1808,80,334,5156,2497,401,-86.14996019399968,39.766910452000445,0.58,0.43478260869565216
2003,Iowa,2941999,99,21,4909,2756,4840,69,3566,1274,69,0,0,0,2181,1350,761,8,42,1919,1683,1257,-93.81649055599968,42.46940091300047,0.64044357469015,0.21212121212121213
2003,Kansas,2723004,105,16,3843,1997,3676,167,2807,869,156,10,1,0,2094,1099,560,7,170,2364,724,578,-98.20078122699965,38.34774030000045,0.6580479452054795,0.1523809523809524
2003,Kentucky,4117170,120,36,9805,3335,9429,376,6592,2837,351,24,1,0,5066,2760,1518,6,732,6904,1842,321,-84.77497104799966,37.645970271000465,0.7461948249619482,0.3
2003,Louisiana,4521042,64,27,8149,1706,7792,357,5688,2104,301,50,6,0,4114,1953,1093,1,116,5436,2582,14,-92.44568007099969,31.31266064400046,0.8268899036022324,0.421875
2003,Maine,1306513,16,13,3047,1698,2979,68,2723,256,57,9,2,0,1757,683,401,0,279,2356,186,226,-68.98503133599962,45.254228894000505,0.6421496311907271,0.8125
2003,Maryland,5496269,24,13,3689,1056,3444,245,2301,1143,196,30,19,0,2671,1181,573,1,82,2592,986,28,-76.60926011099963,39.29058096400047,0.777449947312961,0.5416666666666666
2003,Massachusetts,6422565,14,12,3259,1121,3101,158,2170,931,126,29,3,0,2035,950,481,186,158,1738,1176,1,-72.08269067499964,42.27687047000046,0.7440639269406393,0.8571428571428571
2003,Michigan,10041152,83,29,7003,3582,6594,409,4741,1853,304,93,12,0,5046,2403,1193,379,80,4329,2165,50,-84.71439026999968,44.6613195430005,0.6615965989607936,0.3493975903614458
2003,Minnesota,5053572,87,18,4542,2028,4475,67,3205,1270,64,3,0,0,2182,1204,675,146,205,1766,2201,224,-94.79420050299967,46.35564873600049,0.691324200913242,0.20689655172413793
2003,Mississippi,2868312,82,19,4388,2547,4245,143,2682,1563,128,15,0,0,2377,1445,885,0,86,2311,1987,4,-89.53803082499968,32.745510099000455,0.6327325162220621,0.23170731707317074
2003,Missouri,5709403,115,20,5162,2138,4910,252,3018,1892,212,34,6,0,2961,1592,895,16,660,1953,2198,335,-92.56630005299968,38.635790776000476,0.7071232876712329,0.17391304347826086
2003,Montana,919630,56,21,5017,2648,4964,53,4581,383,37,15,1,0,2218,791,325,1001,452,201,1499,1864,-109.42442064499971,47.06652897200047,0.6545335942596217,0.375
2003,Nebraska,1738643,93,12,1893,2487,1885,8,1525,360,7,1,0,0,1159,652,342,119,0,279,1097,398,-99.36572062299967,41.6410409880005,0.4321917808219178,0.12903225806451613
2003,Nevada,2248850,17,8,2359,561,2273,86,1673,600,73,12,1,0,1031,516,297,217,25,1406,225,486,-117.07184056399967,39.493240390000494,0.8078767123287671,0.47058823529411764
2003,New Hampshire,1279840,10,9,2373,912,2307,66,1892,415,66,0,0,0,1233,605,346,29,234,1687,420,3,-71.50036091999965,43.65595011300047,0.7223744292237443,0.9
2003,New Jersey,8601402,21,17,5709,496,5385,324,4014,1371,257,47,20,0,3130,1376,669,519,1087,3060,1033,10,-74.27369128799967,40.13057004800049,0.9200644641418211,0.8095238095238095
2003,New Mexico,1877574,33,17,3653,2552,3496,157,2637,859,141,10,3,3,2647,891,497,185,193,1424,1522,329,-106.24058098499967,34.52088095200048,0.5887187751813054,0.5151515151515151
2003,New York,19175939,62,36,10868,2272,10505,363,8477,2028,259,90,14,0,6034,2393,1303,484,825,7215,1882,462,-75.54397042699964,42.82700103200045,0.8270928462709285,0.5806451612903226
2003,North Carolina,8422501,100,54,11711,7999,11117,594,7054,4063,509,78,7,0,8029,4346,2458,223,66,7353,3999,70,-79.15925046299964,35.466220975000454,0.5941653982749873,0.54
2003,North Dakota,638817,53,9,2494,791,2489,5,2308,181,5,0,0,0,811,387,246,0,251,1784,385,74,-100.11842104899966,47.47531977900047,0.7592085235920852,0.16981132075471697
2003,Ohio,11434788,88,44,10857,5203,10174,683,6150,4024,526,122,35,0,7669,3600,1950,213,54,6250,3607,733,-82.40426005599966,40.06021014100048,0.6760273972602739,0.5
2003,Oklahoma,3504892,77,26,6382,3108,6146,236,4361,1785,219,17,0,0,3207,1869,1057,51,224,4340,1297,470,-97.52107021399968,35.47203135600046,0.6724973656480506,0.33766233766233766
2003,Oregon,3547376,36,17,3268,2937,3211,57,2759,452,52,5,0,0,1802,915,430,867,53,761,1453,134,-120.15503132599969,44.56744942400047,0.5266720386784851,0.4722222222222222
2003,Pennsylvania,12374658,67,35,11689,1086,11073,616,7301,3772,490,99,27,0,6662,2838,1534,408,1818,5238,3982,243,-77.86070029399963,40.79373015200048,0.9149902152641879,0.5223880597014925
2003,Rhode Island,1071342,5,3,775,320,737,38,510,227,26,11,1,0,605,244,129,0,60,434,270,11,-71.52247031399963,41.70828019300046,0.7077625570776256,0.6
2003,South Carolina,4150297,46,27,7572,2283,7369,203,5292,2077,196,7,0,0,3416,1965,1088,1,444,4655,2025,447,-81.04537120699968,33.998821303000454,0.7683409436834094,0.5869565217391305
2003,South Dakota,763729,66,8,1528,1392,1520,8,1229,291,8,0,0,0,689,455,240,0,140,321,666,401,-100.3735306369997,44.353130053000484,0.5232876712328767,0.12121212121212122
2003,Tennessee,5847812,95,30,8065,2885,7664,401,5029,2635,353,48,0,0,4327,2429,1325,46,724,4954,1857,484,-85.77449091399967,35.68094058000048,0.7365296803652968,0.3157894736842105
2003,Texas,22030931,254,39,11375,2860,10653,722,7684,2969,548,146,24,4,6811,3131,1569,69,434,8230,2252,390,-99.42677020599967,31.827240407000488,0.7990867579908676,0.15354330708661418
2003,Utah,2360137,29,14,2884,2226,2726,158,1791,935,146,11,1,0,1593,831,422,29,687,1145,805,218,-111.58713063499971,39.360700171000474,0.5643835616438356,0.4827586206896552
2003,Vermont,617858,14,5,1003,822,989,14,856,133,14,0,0,0,467,269,147,3,244,571,180,5,-72.51764079099962,43.62538123900049,0.5495890410958905,0.35714285714285715
2003,Virginia,7366977,134,40,8720,5880,8433,287,6121,2312,228,49,10,0,5843,2599,1452,248,1465,4205,2307,495,-78.45789046299967,37.54268067400045,0.5972602739726027,0.29850746268656714
2003,Washington,6104115,39,30,8159,2791,8039,120,6386,1653,115,3,0,2,5329,1792,925,173,35,1678,5834,439,-120.47001078999972,47.52227862900048,0.7451141552511416,0.7692307692307693
2003,West Virginia,1812295,55,18,4300,2270,4183,117,2870,1313,93,22,2,0,2708,1302,767,188,176,1990,1528,418,-80.71264013499967,38.66551020200046,0.654490106544901,0.32727272727272727
2003,Wisconsin,5479203,72,35,7042,5733,6686,356,5043,1643,313,37,6,0,4913,2722,1393,89,68,5454,1256,175,-89.81637074199966,44.39319117400049,0.5512328767123288,0.4861111111111111
2003,Wyoming,503453,23,15,3295,2180,3241,54,2560,681,53,1,0,0,1524,788,392,2,230,1143,550,1370,-108.10983035299967,43.23554134300048,0.6018264840182649,0.6521739130434783
2004,Alabama,4530729,67,25,5920,3230,5755,165,3916,1839,155,9,1,0,3005,1745,1057,10,16,3661,1985,248,-86.63186076199969,32.84057112200048,0.6469945355191257,0.373134328358209
2004,Alaska,659286,30,10,1548,2112,1527,21,1433,94,7,4,3,7,1601,399,153,287,0,360,767,134,-147.72205903599973,64.84507995700051,0.42295081967213116,0.3333333333333333
2004,Arizona,5652404,15,13,3494,1264,3366,128,2194,1172,125,2,0,1,1686,923,537,1,142,2434,363,554,-111.76381127699972,34.865970280000454,0.7343421605716688,0.8666666666666667
2004,Arkansas,2749686,75,17,3130,3092,3101,29,2180,921,27,2,0,0,1716,1098,723,0,6,1435,1689,0,-92.27449074299966,34.74865012400045,0.5030536804885889,0.22666666666666666
2004,California,35574576,58,53,18508,890,16213,2295,10853,5360,1676,526,65,28,13850,4958,2634,44,1336,12980,3597,551,-120.99999953799971,37.63864012300047,0.9541189813382823,0.9137931034482759
2004,Colorado,4575013,64,28,7799,2449,7738,61,6378,1360,61,0,0,0,2395,1370,812,197,305,3474,1052,2771,-106.13361092099967,38.843840757000464,0.7610265417642467,0.4375
2004,Connecticut,3496094,8,8,2280,648,2182,98,1592,590,84,12,2,0,1457,610,333,35,173,1380,666,26,-72.64984095199964,41.56266102000046,0.7786885245901639,1.0
2004,Delaware,830803,3,3,892,206,845,47,459,386,44,3,0,0,473,274,148,0,22,454,416,0,-75.57774116799965,39.008830667000495,0.8123861566484517,1.0
2004,District Of Columbia,567754,1,1,366,0,346,20,134,212,17,3,0,0,190,86,56,0,87,57,220,2,-77.036871,38.907192,1.0,1.0
2004,Florida,17415318,67,36,12261,915,11978,283,9119,2859,257,25,1,0,4934,2351,1429,32,80,8136,2988,1025,-81.92896053899966,28.932040377000476,0.9305555555555556,0.5373134328358209
2004,Georgia,8769252,159,33,7764,4314,7485,279,4185,3300,240,37,2,0,4503,2555,1595,1,165,3437,4042,119,-83.62758034599966,32.83968109300048,0.6428216592151018,0.20754716981132076
2004,Hawaii,1273569,5,4,854,610,852,2,843,9,0,2,0,0,318,118,60,21,3,212,277,341,-157.85774940299973,21.304850435000446,0.5833333333333334,0.8
2004,Idaho,1391802,44,24,5447,3337,5406,41,4548,858,38,3,0,0,2403,1283,698,71,78,916,3535,847,-114.3637300419997,43.682630005000476,0.6201047358834244,0.5454545454545454
2004,Illinois,12589773,102,25,8165,985,8072,93,6550,1522,90,3,0,0,2831,1501,902,73,235,6245,1201,411,-88.99771017799969,40.48501028300046,0.8923497267759563,0.24509803921568626
2004,Indiana,6233007,92,38,8556,5352,8360,196,5604,2756,191,5,0,0,4606,2814,1663,97,561,5090,2427,381,-86.14996019399968,39.766910452000445,0.6151855047454702,0.41304347826086957
2004,Iowa,2953635,99,21,5041,2645,5008,33,4020,988,32,1,0,0,2143,1176,690,7,31,1876,1647,1480,-93.81649055599968,42.46940091300047,0.6558678116055165,0.21212121212121213
2004,Kansas,2734373,105,16,4155,1701,4140,15,3578,562,15,0,0,0,1407,803,496,20,174,2659,758,544,-98.20078122699965,38.34774030000045,0.7095286885245902,0.1523809523809524
2004,Kentucky,4146101,120,36,9796,3380,9697,99,7215,2482,97,2,0,0,4056,2323,1465,1,614,6817,2013,351,-84.77497104799966,37.645970271000465,0.7434729811778992,0.3
2004,Louisiana,4552238,64,27,8167,1715,7910,257,5966,1944,236,20,1,0,3728,1863,1037,4,88,5505,2557,13,-92.44568007099969,31.31266064400046,0.8264521351953046,0.421875
2004,Maine,1313688,16,13,3125,1633,3075,50,2835,240,48,2,0,0,1606,657,410,0,202,2589,146,188,-68.98503133599962,45.254228894000505,0.6567885666246323,0.8125
2004,Maryland,5546935,24,14,3858,1266,3591,267,2318,1273,240,26,1,0,2395,1270,637,0,45,2647,1138,28,-76.60926011099963,39.29058096400047,0.752927400468384,0.5833333333333334
2004,Massachusetts,6412281,14,12,3664,728,3558,106,2501,1057,91,14,1,0,1911,865,479,197,142,1725,1595,5,-72.08269067499964,42.27687047000046,0.8342440801457195,0.8571428571428571
2004,Michigan,10055315,83,29,7118,3496,6968,150,5289,1679,145,4,1,0,3834,2031,1079,356,80,4468,2179,35,-84.71439026999968,44.6613195430005,0.670623704541172,0.3493975903614458
2004,Minnesota,5087713,87,18,4848,1740,4813,35,3769,1044,33,2,0,0,1933,1073,634,21,141,2025,2573,88,-94.79420050299967,46.35564873600049,0.7358834244080146,0.20689655172413793
2004,Mississippi,2889010,82,20,4739,2581,4639,100,3080,1559,95,5,0,0,2368,1443,886,0,126,2323,2287,3,-89.53803082499968,32.745510099000455,0.6474043715846994,0.24390243902439024
2004,Missouri,5747741,115,22,5326,2726,5258,68,3699,1559,67,1,0,0,2431,1493,917,8,633,2175,2025,485,-92.56630005299968,38.635790776000476,0.6614505712866369,0.19130434782608696
2004,Montana,930009,56,20,4544,2776,4522,22,4211,311,16,5,1,0,1964,741,342,708,76,198,1871,1691,-109.42442064499971,47.06652897200047,0.6207650273224044,0.35714285714285715
2004,Nebraska,1749370,93,12,2003,2389,1995,8,1697,298,8,0,0,0,1033,599,340,113,0,331,1175,384,-99.36572062299967,41.6410409880005,0.45605646630236796,0.12903225806451613
2004,Nevada,2346222,17,8,2645,283,2581,64,2033,548,61,3,0,0,899,470,272,455,11,1171,264,744,-117.07184056399967,39.493240390000494,0.9033469945355191,0.47058823529411764
2004,New Hampshire,1290121,10,8,2209,719,2157,52,1829,328,43,9,0,0,1286,488,299,9,229,1526,443,2,-71.50036091999965,43.65595011300047,0.7544398907103825,0.8
2004,New Jersey,8634561,21,17,5716,506,5498,218,4228,1270,186,32,0,0,2599,1271,646,529,1101,3007,1075,4,-74.27369128799967,40.13057004800049,0.9186756669881068,0.8095238095238095
2004,New Mexico,1903808,33,16,3624,2232,3555,69,2749,806,61,5,2,1,2079,729,436,54,123,1368,1649,430,-106.24058098499967,34.52088095200048,0.6188524590163934,0.48484848484848486
2004,New York,19171567,62,34,10997,1447,10785,212,9050,1735,194,17,1,0,4716,2064,1172,574,767,7461,1906,289,-75.54397042699964,42.82700103200045,0.8837190613950499,0.5483870967741935
2004,North Carolina,8553152,100,50,11423,6877,11109,314,7197,3912,309,4,1,0,6104,3820,2265,188,57,6828,4275,75,-79.15925046299964,35.466220975000454,0.624207650273224,0.5
2004,North Dakota,644705,53,9,2628,666,2628,0,2555,73,0,0,0,0,570,363,252,0,42,2237,260,89,-100.11842104899966,47.47531977900047,0.7978142076502732,0.16981132075471697
2004,Ohio,11452251,88,44,10782,5322,10338,444,7063,3275,425,19,0,0,5598,3262,1807,374,64,6548,3042,754,-82.40426005599966,40.06021014100048,0.6695230998509687,0.5
2004,Oklahoma,3525233,77,25,6725,2425,6615,110,5215,1400,106,4,0,0,2910,1606,933,22,179,4762,1288,474,-97.52107021399968,35.47203135600046,0.7349726775956285,0.3246753246753247
2004,Oregon,3569463,36,18,5910,678,5812,98,4605,1207,88,10,0,0,2206,1164,505,85,5,733,5025,62,-120.15503132599969,44.56744942400047,0.8970856102003643,0.5
2004,Pennsylvania,12410722,67,36,11791,1385,11316,475,7666,3650,429,46,0,0,5023,2731,1512,381,1957,5160,4081,212,-77.86070029399963,40.79373015200048,0.8948846387370978,0.5373134328358209
2004,Rhode Island,1074579,5,3,778,320,753,25,559,194,17,7,1,0,572,231,121,2,57,445,263,11,-71.52247031399963,41.70828019300046,0.7085610200364298,0.6
2004,South Carolina,4210921,46,27,7639,2243,7447,192,5168,2279,183,9,0,0,3503,1974,1142,0,222,4922,1933,562,-81.04537120699968,33.998821303000454,0.7730216555353168,0.5869565217391305
2004,South Dakota,770396,66,8,1716,1212,1714,2,1427,287,2,0,0,0,684,403,249,0,99,524,716,377,-100.3735306369997,44.353130053000484,0.5860655737704918,0.12121212121212122
2004,Tennessee,5910809,95,29,7513,3101,7337,176,4920,2417,169,7,0,0,3554,2045,1229,12,670,4374,1985,472,-85.77449091399967,35.68094058000048,0.7078387035990201,0.30526315789473685
2004,Texas,22394023,254,38,11647,2261,11024,623,8605,2419,478,128,17,0,5806,2851,1412,37,479,8759,2007,365,-99.42677020599967,31.827240407000488,0.837431693989071,0.14960629921259844
2004,Utah,2401580,29,12,3129,1263,2960,169,1951,1009,109,60,0,0,1361,774,419,11,619,1566,768,165,-111.58713063499971,39.360700171000474,0.712431693989071,0.41379310344827586
2004,Vermont,619920,14,5,1245,585,1232,13,1074,158,12,1,0,0,536,257,134,19,269,575,320,62,-72.51764079099962,43.62538123900049,0.680327868852459,0.35714285714285715
2004,Virginia,7475575,134,38,8886,5022,8685,201,6544,2141,176,21,4,0,4491,2350,1334,309,1726,4314,2066,471,-78.45789046299967,37.54268067400045,0.6389128559102675,0.2835820895522388
2004,Washington,6178645,39,28,9063,1185,8993,70,7210,1783,61,8,0,1,3224,1612,880,188,74,1507,7014,280,-120.47001078999972,47.52227862900048,0.884367681498829,0.717948717948718
2004,West Virginia,1816438,55,18,4458,2130,4407,51,3159,1248,49,1,1,0,2219,1231,748,165,363,1887,1615,428,-80.71264013499967,38.66551020200046,0.6766848816029144,0.32727272727272727
2004,Wisconsin,5514026,72,34,7212,5232,7095,117,5927,1168,111,6,0,0,4028,2023,1228,0,119,5679,1214,200,-89.81637074199966,44.39319117400049,0.579556412729026,0.4722222222222222
2004,Wyoming,509106,23,14,3393,1731,3370,23,2811,559,18,2,0,3,1942,665,344,6,261,1227,496,1403,-108.10983035299967,43.23554134300048,0.6621779859484778,0.6086956521739131
2005,Alabama,4569805,67,24,5694,3066,5473,221,3437,2036,206,15,0,0,2947,1788,1059,39,7,3448,1965,235,-86.63186076199969,32.84057112200048,0.65,0.3582089552238806
2005,Alaska,666946,30,9,1509,1776,1501,8,1394,107,6,2,0,0,788,348,146,257,0,358,772,122,-147.72205903599973,64.84507995700051,0.4593607305936073,0.3
2005,Arizona,5839077,15,14,3829,1281,3569,260,2252,1317,233,27,0,0,1846,1127,598,1,79,2323,353,1073,-111.76381127699972,34.865970280000454,0.7493150684931507,0.9333333333333333
2005,Arkansas,2781097,75,15,2893,2582,2759,134,1605,1154,122,11,1,0,1909,1237,759,0,45,1378,1470,0,-92.27449074299966,34.74865012400045,0.5284018264840182,0.2
2005,California,35827943,58,53,18325,1020,16358,1967,11498,4860,1364,505,78,20,13530,4804,2437,50,1317,12624,3844,490,-120.99999953799971,37.63864012300047,0.947273197208581,0.9137931034482759
2005,Colorado,4631888,64,28,7812,2408,7646,166,6082,1564,162,4,0,0,2786,1534,853,60,281,3600,923,2948,-106.13361092099967,38.843840757000464,0.7643835616438356,0.4375
2005,Connecticut,3506956,8,8,2347,573,2164,183,1589,575,126,49,8,0,1558,732,342,33,250,1530,534,0,-72.64984095199964,41.56266102000046,0.8037671232876712,1.0
2005,Delaware,845150,3,3,893,202,807,86,417,390,70,15,1,0,560,299,155,0,24,506,362,1,-75.57774116799965,39.008830667000495,0.8155251141552512,1.0
2005,District Of Columbia,567136,1,1,365,0,335,30,126,209,26,4,0,0,169,97,57,0,56,90,213,6,-77.036871,38.907192,1.0,1.0
2005,Florida,17842038,67,36,12582,558,12262,320,9159,3103,302,18,0,0,4820,2444,1427,4,74,8164,3247,1093,-81.92896053899966,28.932040377000476,0.9575342465753425,0.5373134328358209
2005,Georgia,8925922,159,35,8355,4420,7845,510,4309,3536,468,40,2,0,4928,2918,1691,1,156,3703,4383,112,-83.62758034599966,32.83968109300048,0.6540117416829746,0.22012578616352202
2005,Hawaii,1292729,5,4,1043,417,1039,4,1010,29,3,1,0,0,383,143,62,3,14,205,235,586,-157.85774940299973,21.304850435000446,0.7143835616438357,0.8
2005,Idaho,1428241,44,23,6359,2036,6282,77,5237,1045,60,17,0,0,2561,1222,599,50,3,561,5132,613,-114.3637300419997,43.682630005000476,0.7574746873138773,0.5227272727272727
2005,Illinois,12609903,102,25,8162,963,7748,414,5606,2142,363,48,3,0,3640,2048,997,56,213,6367,1131,395,-88.99771017799969,40.48501028300046,0.8944657534246575,0.24509803921568626
2005,Indiana,6278616,92,37,8167,5338,7379,788,4114,3265,723,64,1,0,5603,3550,1826,14,303,4912,2672,266,-86.14996019399968,39.766910452000445,0.6047389855609033,0.40217391304347827
2005,Iowa,2964454,99,20,4965,2335,4846,119,3539,1307,118,1,0,0,2444,1333,745,7,42,1881,1571,1464,-93.81649055599968,42.46940091300047,0.6801369863013699,0.20202020202020202
2005,Kansas,2745299,105,16,4127,1713,4001,126,3093,908,120,5,1,0,1876,1040,550,16,215,2644,693,559,-98.20078122699965,38.34774030000045,0.7066780821917809,0.1523809523809524
2005,Kentucky,4182742,120,34,9473,2937,8846,627,5763,3083,600,26,1,0,4834,2989,1529,0,595,6554,1985,339,-84.77497104799966,37.645970271000465,0.7633360193392426,0.2833333333333333
2005,Louisiana,4576628,64,28,7850,2370,7447,403,4799,2648,356,46,1,0,3988,2270,1267,2,122,5111,2608,7,-92.44568007099969,31.31266064400046,0.7681017612524462,0.4375
2005,Maine,1318787,16,11,2878,1137,2817,61,2559,258,55,6,0,0,1571,638,380,0,140,2548,99,91,-68.98503133599962,45.254228894000505,0.7168119551681196,0.6875
2005,Maryland,5592379,24,15,4207,1268,3828,379,2428,1400,309,65,5,0,2617,1479,696,2,56,2983,1087,79,-76.60926011099963,39.29058096400047,0.7684018264840182,0.625
2005,Massachusetts,6403290,14,12,3674,706,3460,214,2415,1045,164,49,1,0,2076,984,515,96,119,1903,1552,4,-72.08269067499964,42.27687047000046,0.8388127853881279,0.8571428571428571
2005,Michigan,10051137,83,31,7062,4253,6490,572,4517,1973,484,84,4,0,4856,2744,1282,256,62,4555,2172,17,-84.71439026999968,44.6613195430005,0.6241272646928856,0.37349397590361444
2005,Minnesota,5119598,87,20,5417,1883,5325,92,3885,1440,76,16,0,0,2704,1320,755,14,82,2133,3131,57,-94.79420050299967,46.35564873600049,0.7420547945205479,0.22988505747126436
2005,Mississippi,2905943,82,19,4039,2896,3851,188,2141,1710,180,8,0,0,2439,1496,905,0,50,1773,2216,0,-89.53803082499968,32.745510099000455,0.5824080749819754,0.23170731707317074
2005,Missouri,5790300,115,21,5406,2259,4957,449,3028,1929,385,63,1,0,3137,1939,987,5,622,2522,1773,484,-92.56630005299968,38.635790776000476,0.7052837573385519,0.1826086956521739
2005,Montana,940102,56,20,4664,2636,4623,41,4173,450,35,6,0,0,1773,825,365,616,2,388,1973,1685,-109.42442064499971,47.06652897200047,0.6389041095890411,0.35714285714285715
2005,Nebraska,1761497,93,12,2061,2319,2044,17,1602,442,17,0,0,0,1120,673,350,103,0,284,1300,374,-99.36572062299967,41.6410409880005,0.47054794520547943,0.12903225806451613
2005,Nevada,2432143,17,9,2692,593,2607,85,2080,527,75,10,0,0,919,516,309,459,45,1228,269,691,-117.07184056399967,39.493240390000494,0.8194824961948249,0.5294117647058824
2005,New Hampshire,1298492,10,8,2213,707,2149,64,1765,384,60,4,0,0,1121,526,310,16,220,1509,466,2,-71.50036091999965,43.65595011300047,0.7578767123287671,0.8
2005,New Jersey,8651974,21,17,5726,479,5348,378,4011,1337,287,89,2,0,2778,1397,691,513,1086,3043,1075,9,-74.27369128799967,40.13057004800049,0.9228041901692183,0.8095238095238095
2005,New Mexico,1932274,33,16,3958,1882,3870,88,2940,930,85,2,0,1,2159,802,463,41,94,1834,1528,461,-106.24058098499967,34.52088095200048,0.6777397260273973,0.48484848484848486
